"REF_DATE","GEO","DGUID","Gender","Age group","Indicators","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024","Canada (excluding territories)","","Both genders","45 to 64 years","Wait time, 6 months or more","Low 95% confidence interval, number of persons","Number","223","units","0","v1793295435","1.1.3.4.2","624500","","","","0"
"2024","Canada (excluding territories)","","Both genders","45 to 64 years","Wait time, 6 months or more","High 95% confidence interval, number of persons","Number","223","units","0","v1793295436","1.1.3.4.3","784800","","","","0"
"2024","Canada (excluding territories)","","Both genders","45 to 64 years","Wait time, 6 months or more","Percentage","Percent","239","units","0","v1793295437","1.1.3.4.4","20.5","","","","1"
"2024","Canada (excluding territories)","","Both genders","45 to 64 years","Wait time, 6 months or more","Low 95% confidence interval, percentage","Percent","239","units","0","v1793295438","1.1.3.4.5","18.4","","","","1"
"2024","Canada (excluding territories)","","Both genders","45 to 64 years","Wait time, 6 months or more","High 95% confidence interval, percentage","Percent","239","units","0","v1793295439","1.1.3.4.6","22.8","","","","1"
"2024","Canada (excluding territories)","","Both genders","45 to 64 years","Wait time, 6 months or more","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1793295440","1.1.3.4.7","","..","","","0"
"2024","Canada (excluding territories)","","Both genders","45 to 64 years","Satisfaction with wait time - Very satisfied or satisfied","Number of persons","Number","223","units","0","v1793295441","1.1.3.5.1","1645800","","","","0"
"2024","Canada (excluding territories)","","Both genders","45 to 64 years","Satisfaction with wait time - Very satisfied or satisfied","Low 95% confidence interval, number of persons","Number","223","units","0","v1793295442","1.1.3.5.2","1542300","","","","0"
"2024","Canada (excluding territories)","","Both genders","45 to 64 years","Satisfaction with wait time - Very satisfied or satisfied","High 95% confidence interval, number of persons","Number","223","units","0","v1793295443","1.1.3.5.3","1755800","","","","0"
"2024","Canada (excluding territories)","","Both genders","45 to 64 years","Satisfaction with wait time - Very satisfied or satisfied","Percentage","Percent","239","units","0","v1793295444","1.1.3.5.4","47.9","","","","1"
"2024","Canada (excluding territories)","","Both genders","45 to 64 years","Satisfaction with wait time - Very satisfied or satisfied","Low 95% confidence interval, percentage","Percent","239","units","0","v1793295445","1.1.3.5.5","45.3","","","","1"
"2024","Canada (excluding territories)","","Both genders","45 to 64 years","Satisfaction with wait time - Very satisfied or satisfied","High 95% confidence interval, percentage","Percent","239","units","0","v1793295446","1.1.3.5.6","50.5","","","","1"
"2024","Canada (excluding territories)","","Both genders","45 to 64 years","Satisfaction with wait time - Very satisfied or satisfied","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1793295447","1.1.3.5.7","","..","","","0"
"2024","Canada (excluding territories)","","Both genders","45 to 64 years","Satisfaction with wait time - Dissatisfied or very dissatisfied","Number of persons","Number","223","units","0","v1793295448","1.1.3.6.1","1081200","","","","0"
"2024","Canada (excluding territories)","","Both genders","45 to 64 years","Satisfaction with wait time - Dissatisfied or very dissatisfied","Low 95% confidence interval, number of persons","Number","223","units","0","v1793295449","1.1.3.6.2","982600","","","","0"
"2024","Canada (excluding territories)","","Both genders","45 to 64 years","Satisfaction with wait time - Dissatisfied or very dissatisfied","High 95% confidence interval, number of persons","Number","223","units","0","v1793295450","1.1.3.6.3","1178200","","","","0"
"2024","Canada (excluding territories)","","Both genders","45 to 64 years","Satisfaction with wait time - Dissatisfied or very dissatisfied","Percentage","Percent","239","units","0","v1793295451","1.1.3.6.4","31.5","","","","1"
"2024","Canada (excluding territories)","","Both genders","45 to 64 years","Satisfaction with wait time - Dissatisfied or very dissatisfied","Low 95% confidence interval, percentage","Percent","239","units","0","v1793295452","1.1.3.6.5","29.0","","","","1"
