"REF_DATE","GEO","DGUID","Gender","Age group","Indicators ","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024","Quebec","2021A000224","Men+","45 to 64 years","Has insurance that covers all or part of the cost of prescription medications","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542658","6.2.3.18.2","894800","","","","0"
"2024","Quebec","2021A000224","Men+","45 to 64 years","Has insurance that covers all or part of the cost of prescription medications","High 95% confidence interval, number of persons","Number","223","units","0","v1792542659","6.2.3.18.3","983800","","","","0"
"2024","Quebec","2021A000224","Men+","45 to 64 years","Has insurance that covers all or part of the cost of prescription medications","Percentage","Percent","239","units","0","v1792542660","6.2.3.18.4","83.2","","","","1"
"2024","Quebec","2021A000224","Men+","45 to 64 years","Has insurance that covers all or part of the cost of prescription medications","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542661","6.2.3.18.5","78.7","","","","1"
"2024","Quebec","2021A000224","Men+","45 to 64 years","Has insurance that covers all or part of the cost of prescription medications","High 95% confidence interval, percentage","Percent","239","units","0","v1792542662","6.2.3.18.6","86.9","","","","1"
"2024","Quebec","2021A000224","Men+","45 to 64 years","Has insurance that covers all or part of the cost of prescription medications","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542663","6.2.3.18.7","0","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Has at least one chronic condition","Number of persons","Number","223","units","0","v1792542664","6.2.4.1.1","619900","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Has at least one chronic condition","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542665","6.2.4.1.2","584800","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Has at least one chronic condition","High 95% confidence interval, number of persons","Number","223","units","0","v1792542666","6.2.4.1.3","656400","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Has at least one chronic condition","Percentage","Percent","239","units","0","v1792542667","6.2.4.1.4","72.6","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Has at least one chronic condition","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542668","6.2.4.1.5","68.2","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Has at least one chronic condition","High 95% confidence interval, percentage","Percent","239","units","0","v1792542669","6.2.4.1.6","76.5","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Has at least one chronic condition","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542670","6.2.4.1.7","-1","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived health - Very good or excellent","Number of persons","Number","223","units","0","v1792542671","6.2.4.2.1","380000","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived health - Very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542672","6.2.4.2.2","337400","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived health - Very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1792542673","6.2.4.2.3","418300","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived health - Very good or excellent","Percentage","Percent","239","units","0","v1792542674","6.2.4.2.4","44.3","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived health - Very good or excellent","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542675","6.2.4.2.5","39.7","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived health - Very good or excellent","High 95% confidence interval, percentage","Percent","239","units","0","v1792542676","6.2.4.2.6","49.0","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived health - Very good or excellent","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542677","6.2.4.2.7","1","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived health - Fair or poor","Number of persons","Number","223","units","0","v1792542678","6.2.4.3.1","150200","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived health - Fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542679","6.2.4.3.2","117300","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived health - Fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1792542680","6.2.4.3.3","180800","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived health - Fair or poor","Percentage","Percent","239","units","0","v1792542681","6.2.4.3.4","17.5","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived health - Fair or poor","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542682","6.2.4.3.5","14.0","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived health - Fair or poor","High 95% confidence interval, percentage","Percent","239","units","0","v1792542683","6.2.4.3.6","21.7","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived health - Fair or poor","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542684","6.2.4.3.7","-1","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived mental health - Very good or excellent","Number of persons","Number","223","units","0","v1792542685","6.2.4.4.1","631400","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived mental health - Very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542686","6.2.4.4.2","594100","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived mental health - Very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1792542687","6.2.4.4.3","666300","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived mental health - Very good or excellent","Percentage","Percent","239","units","0","v1792542688","6.2.4.4.4","75.4","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived mental health - Very good or excellent","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542689","6.2.4.4.5","71.0","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived mental health - Very good or excellent","High 95% confidence interval, percentage","Percent","239","units","0","v1792542690","6.2.4.4.6","79.3","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived mental health - Very good or excellent","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542691","6.2.4.4.7","1","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived mental health - Fair or poor","Number of persons","Number","223","units","0","v1792542692","6.2.4.5.1","","F","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived mental health - Fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542693","6.2.4.5.2","","F","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived mental health - Fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1792542694","6.2.4.5.3","","F","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived mental health - Fair or poor","Percentage","Percent","239","units","0","v1792542695","6.2.4.5.4","5.3","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived mental health - Fair or poor","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542696","6.2.4.5.5","3.3","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived mental health - Fair or poor","High 95% confidence interval, percentage","Percent","239","units","0","v1792542697","6.2.4.5.6","8.3","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Perceived mental health - Fair or poor","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542698","6.2.4.5.7","-1","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Has a regular health care provider","Number of persons","Number","223","units","0","v1792542699","6.2.4.6.1","677200","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Has a regular health care provider","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542700","6.2.4.6.2","642100","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Has a regular health care provider","High 95% confidence interval, number of persons","Number","223","units","0","v1792542701","6.2.4.6.3","709800","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Has a regular health care provider","Percentage","Percent","239","units","0","v1792542702","6.2.4.6.4","78.8","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Has a regular health care provider","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542703","6.2.4.6.5","74.5","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Has a regular health care provider","High 95% confidence interval, percentage","Percent","239","units","0","v1792542704","6.2.4.6.6","82.5","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Has a regular health care provider","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542705","6.2.4.6.7","-1","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Number of persons","Number","223","units","0","v1792542706","6.2.4.7.1","601200","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542707","6.2.4.7.2","562900","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1792542708","6.2.4.7.3","637800","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Percentage","Percent","239","units","0","v1792542709","6.2.4.7.4","71.8","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542710","6.2.4.7.5","67.2","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1792542711","6.2.4.7.6","76.0","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542712","6.2.4.7.7","-1","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Quality of consultation in the past 12 months - Very good or excellent","Number of persons","Number","223","units","0","v1792542713","6.2.4.8.1","492900","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Quality of consultation in the past 12 months - Very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542714","6.2.4.8.2","451200","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Quality of consultation in the past 12 months - Very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1792542715","6.2.4.8.3","532500","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Quality of consultation in the past 12 months - Very good or excellent","Percentage","Percent","239","units","0","v1792542716","6.2.4.8.4","83.1","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Quality of consultation in the past 12 months - Very good or excellent","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542717","6.2.4.8.5","78.4","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Quality of consultation in the past 12 months - Very good or excellent","High 95% confidence interval, percentage","Percent","239","units","0","v1792542718","6.2.4.8.6","87.0","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Quality of consultation in the past 12 months - Very good or excellent","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542719","6.2.4.8.7","0","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Quality of consultation in the past 12 months - Fair or poor","Number of persons","Number","223","units","0","v1792542720","6.2.4.9.1","","F","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Quality of consultation in the past 12 months - Fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542721","6.2.4.9.2","","F","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Quality of consultation in the past 12 months - Fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1792542722","6.2.4.9.3","","F","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Quality of consultation in the past 12 months - Fair or poor","Percentage","Percent","239","units","0","v1792542723","6.2.4.9.4","3.5","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Quality of consultation in the past 12 months - Fair or poor","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542724","6.2.4.9.5","2.0","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Quality of consultation in the past 12 months - Fair or poor","High 95% confidence interval, percentage","Percent","239","units","0","v1792542725","6.2.4.9.6","6.3","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Quality of consultation in the past 12 months - Fair or poor","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542726","6.2.4.9.7","0","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced difficulties getting non-urgent primary health care in the past 12 months","Number of persons","Number","223","units","0","v1792542727","6.2.4.10.1","201600","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced difficulties getting non-urgent primary health care in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542728","6.2.4.10.2","166900","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced difficulties getting non-urgent primary health care in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1792542729","6.2.4.10.3","236500","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced difficulties getting non-urgent primary health care in the past 12 months","Percentage","Percent","239","units","0","v1792542730","6.2.4.10.4","24.9","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced difficulties getting non-urgent primary health care in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542731","6.2.4.10.5","20.8","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced difficulties getting non-urgent primary health care in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1792542732","6.2.4.10.6","29.5","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced difficulties getting non-urgent primary health care in the past 12 months","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542733","6.2.4.10.7","0","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Consulted a medical specialist for an initial consultation in the past 12 months","Number of persons","Number","223","units","0","v1792542734","6.2.4.11.1","387200","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Consulted a medical specialist for an initial consultation in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542735","6.2.4.11.2","346200","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Consulted a medical specialist for an initial consultation in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1792542736","6.2.4.11.3","427600","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Consulted a medical specialist for an initial consultation in the past 12 months","Percentage","Percent","239","units","0","v1792542737","6.2.4.11.4","46.3","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Consulted a medical specialist for an initial consultation in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542738","6.2.4.11.5","41.5","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Consulted a medical specialist for an initial consultation in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1792542739","6.2.4.11.6","51.2","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Consulted a medical specialist for an initial consultation in the past 12 months","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542740","6.2.4.11.7","0","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced difficulties getting specialist care in the past 12 months","Number of persons","Number","223","units","0","v1792542741","6.2.4.12.1","162100","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced difficulties getting specialist care in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542742","6.2.4.12.2","130700","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced difficulties getting specialist care in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1792542743","6.2.4.12.3","195300","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced difficulties getting specialist care in the past 12 months","Percentage","Percent","239","units","0","v1792542744","6.2.4.12.4","20.2","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced difficulties getting specialist care in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542745","6.2.4.12.5","16.5","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced difficulties getting specialist care in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1792542746","6.2.4.12.6","24.5","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced difficulties getting specialist care in the past 12 months","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542747","6.2.4.12.7","-1","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Very good or excellent","Number of persons","Number","223","units","0","v1792542748","6.2.4.13.1","167900","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542749","6.2.4.13.2","138000","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1792542750","6.2.4.13.3","199300","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Very good or excellent","Percentage","Percent","239","units","0","v1792542751","6.2.4.13.4","64.6","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Very good or excellent","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542752","6.2.4.13.5","56.2","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Very good or excellent","High 95% confidence interval, percentage","Percent","239","units","0","v1792542753","6.2.4.13.6","72.2","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Very good or excellent","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542754","6.2.4.13.7","0","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Fair or poor","Number of persons","Number","223","units","0","v1792542755","6.2.4.14.1","","F","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542756","6.2.4.14.2","","F","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1792542757","6.2.4.14.3","","F","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Fair or poor","Percentage","Percent","239","units","0","v1792542758","6.2.4.14.4","9.4","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Fair or poor","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542759","6.2.4.14.5","5.1","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Fair or poor","High 95% confidence interval, percentage","Percent","239","units","0","v1792542760","6.2.4.14.6","16.5","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Fair or poor","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542761","6.2.4.14.7","0","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced discrimination in a health care setting in the past 12 months","Number of persons","Number","223","units","0","v1792542762","6.2.4.15.1","","F","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced discrimination in a health care setting in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542763","6.2.4.15.2","","F","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced discrimination in a health care setting in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1792542764","6.2.4.15.3","","F","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced discrimination in a health care setting in the past 12 months","Percentage","Percent","239","units","0","v1792542765","6.2.4.15.4","3.0","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced discrimination in a health care setting in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542766","6.2.4.15.5","1.6","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced discrimination in a health care setting in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1792542767","6.2.4.15.6","5.5","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Experienced discrimination in a health care setting in the past 12 months","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542768","6.2.4.15.7","0","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Had unmet health care needs in the past 12 months","Number of persons","Number","223","units","0","v1792542769","6.2.4.16.1","87200","E","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Had unmet health care needs in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542770","6.2.4.16.2","63500","E","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Had unmet health care needs in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1792542771","6.2.4.16.3","111200","E","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Had unmet health care needs in the past 12 months","Percentage","Percent","239","units","0","v1792542772","6.2.4.16.4","10.4","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Had unmet health care needs in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542773","6.2.4.16.5","7.9","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Had unmet health care needs in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1792542774","6.2.4.16.6","13.7","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Had unmet health care needs in the past 12 months","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542775","6.2.4.16.7","0","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Delayed or did not fill a prescription, or reduced or skipped doses of medication because of the cost in the past 12 months","Number of persons","Number","223","units","0","v1792542776","6.2.4.17.1","","F","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Delayed or did not fill a prescription, or reduced or skipped doses of medication because of the cost in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542777","6.2.4.17.2","","F","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Delayed or did not fill a prescription, or reduced or skipped doses of medication because of the cost in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1792542778","6.2.4.17.3","","F","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Delayed or did not fill a prescription, or reduced or skipped doses of medication because of the cost in the past 12 months","Percentage","Percent","239","units","0","v1792542779","6.2.4.17.4","3.8","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Delayed or did not fill a prescription, or reduced or skipped doses of medication because of the cost in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542780","6.2.4.17.5","2.2","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Delayed or did not fill a prescription, or reduced or skipped doses of medication because of the cost in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1792542781","6.2.4.17.6","6.5","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Delayed or did not fill a prescription, or reduced or skipped doses of medication because of the cost in the past 12 months","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542782","6.2.4.17.7","-1","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Has insurance that covers all or part of the cost of prescription medications","Number of persons","Number","223","units","0","v1792542783","6.2.4.18.1","499700","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Has insurance that covers all or part of the cost of prescription medications","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542784","6.2.4.18.2","460500","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Has insurance that covers all or part of the cost of prescription medications","High 95% confidence interval, number of persons","Number","223","units","0","v1792542785","6.2.4.18.3","540200","","","","0"
"2024","Quebec","2021A000224","Men+","65 years and over","Has insurance that covers all or part of the cost of prescription medications","Percentage","Percent","239","units","0","v1792542786","6.2.4.18.4","60.7","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Has insurance that covers all or part of the cost of prescription medications","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542787","6.2.4.18.5","55.9","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Has insurance that covers all or part of the cost of prescription medications","High 95% confidence interval, percentage","Percent","239","units","0","v1792542788","6.2.4.18.6","65.4","","","","1"
"2024","Quebec","2021A000224","Men+","65 years and over","Has insurance that covers all or part of the cost of prescription medications","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542789","6.2.4.18.7","-1","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Has at least one chronic condition","Number of persons","Number","223","units","0","v1792542790","6.3.1.1.1","1908400","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Has at least one chronic condition","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542791","6.3.1.1.2","1813800","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Has at least one chronic condition","High 95% confidence interval, number of persons","Number","223","units","0","v1792542792","6.3.1.1.3","2002700","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Has at least one chronic condition","Percentage","Percent","239","units","0","v1792542793","6.3.1.1.4","55.2","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Has at least one chronic condition","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542794","6.3.1.1.5","52.5","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Has at least one chronic condition","High 95% confidence interval, percentage","Percent","239","units","0","v1792542795","6.3.1.1.6","57.8","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Has at least one chronic condition","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542796","6.3.1.1.7","0","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived health - Very good or excellent","Number of persons","Number","223","units","0","v1792542797","6.3.1.2.1","1959500","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived health - Very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542798","6.3.1.2.2","1860600","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived health - Very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1792542799","6.3.1.2.3","2052900","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived health - Very good or excellent","Percentage","Percent","239","units","0","v1792542800","6.3.1.2.4","55.0","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived health - Very good or excellent","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542801","6.3.1.2.5","52.2","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived health - Very good or excellent","High 95% confidence interval, percentage","Percent","239","units","0","v1792542802","6.3.1.2.6","57.6","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived health - Very good or excellent","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542803","6.3.1.2.7","1","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived health - Fair or poor","Number of persons","Number","223","units","0","v1792542804","6.3.1.3.1","406200","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived health - Fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542805","6.3.1.3.2","344400","","","","0"
